id_municipio,sigla_uf,populacao_urbana_2013,populacao_urbana_2035,prestador_servico_esgotamento_sanitario,sigla_prestador,indice_sem_atendimento_sem_coleta_sem_tratamento,indice_atendimento_solucao_individual,indice_atendimento_com_coleta_sem_tratamento,indice_atendimento_com_coleta_com_tratamento,vazao_sem_coleta_sem_tratamento,vazao_solucao_individual,vazao_com_coleta_sem_tratamento,vazao_com_coleta_com_tratamento,vazao_total,carga_gerada_sem_coleta_sem_tratamento,carga_gerada_encaminhada_solucao_individual,carga_gerada_com_coleta_sem_tratamento,carga_gerada_com_coleta_com_tratamento,carga_gerada_total,carga_lancada_sem_coleta_sem_tratamento,carga_lancada_proveniente_solucao_individual,carga_lancada_com_coleta_sem_tratamento,carga_lancada_com_coleta_com_tratamento,carga_lancada_total,indice_atendimento_etes_2035,indice_atendimento_solucao_individual_2035,carga_gerada_total_2035,carga_afluente_ete_2035,carga_efluente_ete_2035,carga_afluente_solucao_individual_2035,carga_efluente_solucao_individual_2035,populacao_atendida_2035,investimento_coleta,investimento_tratamento,investimento_coleta_tratatamento,necessidade_remocao_dbo,tipologia_solucao,atencao_fosforo,atencao_nitrogenio
5212303,GO,4997,5228,Prefeitura Municipal de Leopoldo de Bulhões,PM,0.6327,0.3644,0.0029,0,3.9,2.2,0,0,6.1,170.7,98.3,0.8,0,269.8,170.7,39.3,0.8,0,210.8,0.9,0.1,282.3,254.1,101.6,28.2,11.3,4705,7547256.91378,1077466.9473,8624723.86109,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
5212501,GO,175540,240616,Saneamento de Goiás S/A,SANEAGO,0.6783,0.1317,0,0.19,190.6,37,0,53.4,281,6429.8,1248.3,0,1801,9479.2,6429.8,499.3,0,594.3,7523.5,0.9,0.1,12993.3,11694,2338.8,1299.3,519.7,216554,200056737.003,54196287.8982,254253024.901,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Sim,Não
5212600,GO,1609,1802,Prefeitura Municipal de Mairipotaba,PM,0.9127,0.0064,0.0809,0,2.2,0,0.2,0,2.4,79.3,0.6,7,0,86.9,79.3,0.2,7,0,86.6,0.9,0.1,97.3,87.6,35,9.7,3.9,1622,2399645.35109,371333.589008,2770978.9401,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5212709,GO,5309,8884,Prefeitura Municipal de Mambaí,PM,0.7886,0.0475,0.1639,0,4.4,0.3,0.9,0,5.6,226.1,13.6,47,0,286.7,226.1,5.4,47,0,278.5,0.9,0.1,479.7,431.7,172.7,48,19.2,7996,8692961.12051,2271710.48325,10964671.6038,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5212808,GO,7932,7368,Saneamento de Goiás S/A,SANEAGO,0.2932,0.0068,0,0.7,3.8,0.1,0,9.2,13.1,125.6,2.9,0,299.8,428.3,125.6,1.2,0,45,171.7,0.9,0.1,397.9,358.1,25.1,39.8,15.9,6631,1797789.49143,1833496.7638,3631286.25522,Solução conjunta,Solução conjunta,Não,Não
5212907,GO,1888,2124,Prefeitura Municipal de Marzagão,PM,0.9817,0.0155,0.0028,0,2.9,0,0,0,2.9,100.1,1.6,0.3,0,102,100.1,0.6,0.3,0,101,0.9,0.1,114.7,103.2,41.3,11.5,4.6,1912,3067628.46884,437796.773131,3505425.24197,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5212956,GO,3060,2821,Prefeitura Municipal de Matrinchã,PM,0.8067,0.188,0.0053,0,3.3,0.8,0,0,4.1,133.3,31.1,0.9,0,165.2,133.3,12.4,0.9,0,146.6,0.9,0.1,152.3,137.1,54.8,15.2,6.1,2539,4061299.63421,581473.657996,4642773.29221,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5213004,GO,12077,16490,Prefeitura Municipal de Maurilândia,PM,0.8933,0.0418,0.0649,0,15.5,0.7,1.1,0,17.3,582.5,27.3,42.3,0,652.2,582.5,10.9,42.3,0,635.8,0.9,0.1,890.5,801.5,320.6,89.1,35.6,14841,17149176.1832,3795796.70644,20944972.8896,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5213053,GO,1263,1485,Saneamento de Goiás S/A,SANEAGO,0,0,0,1,0,0,0,2.1,2.1,0,0,0,68.2,68.2,0,0,0,6.8,6.8,1,0,80.2,80.2,8,0,0,1485,357724.735879,36906.3431671,394631.079046,Acima de 80%,Tratamento secundário avançado,Não,Não
5213087,GO,26750,22806,Saneamento de Goiás S/A,SANEAGO,0.3591,0.0909,0,0.55,18,4.6,0,27.6,50.1,518.7,131.3,0,794.5,1444.5,518.7,52.5,0,91.6,662.8,0.9,0.1,1231.5,1108.4,128,123.2,49.3,20525,9179328.81103,1076926.86238,10256255.6734,Acima de 80%,Tratamento secundário avançado,Não,Não
5213103,GO,52963,76243,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,0.0618,0.0229,0.9153,0,6.6,2.5,98.2,0,107.3,161,59.8,2386.6,0,2607.4,161,23.9,2386.6,0,2571.6,0.93,0.07,4117.1,3828.9,765.8,288.2,115.3,70906,29900142.2704,21304925.8061,51205068.0766,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5213400,GO,1121,944,Prefeitura Municipal de Moiporá,PM,0.872,0.0627,0.0653,0,1.5,0.1,0.1,0,1.7,52.8,3.8,4,0,60.5,52.8,1.5,4,0,58.3,0.9,0.1,51,45.9,18.4,5.1,2,850,1268017.31795,194591.404854,1462608.7228,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5213509,GO,3342,4306,Prefeitura Municipal de Monte Alegre de Goiás,PM,0.9836,0.0054,0.0111,0,3.4,0,0,0,3.4,177.5,1,2,0,180.5,177.5,0.4,2,0,179.9,0.9,0.1,232.5,209.3,41.9,23.3,9.3,3875,6175869.43365,643299.273563,6819168.70721,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5213707,GO,5474,6283,Saneamento de Goiás S/A,SANEAGO,0.5857,0.1333,0,0.281,6.4,1.5,0,3.1,10.9,173.1,39.4,0,83.1,295.6,173.1,15.8,0,16.6,205.5,0.9,0.1,339.3,305.4,30.5,33.9,13.6,5655,5022330.60569,1662528.37868,6684858.98437,Acima de 80%,Tratamento secundário avançado,Não,Não
5213756,GO,9428,13768,Saneamento de Goiás S/A,SANEAGO,0.4109,0.0961,0,0.493,7,1.6,0,8.4,17,209.2,48.9,0,251,509.1,209.2,19.6,0,30.1,258.9,1,0,743.5,743.5,89.2,0,0,13768,11125848.5488,1513844.96648,12639693.5153,Acima de 80%,Tratamento secundário avançado,Não,Não
5213772,GO,1413,1603,Prefeitura Municipal de Montividiu do Norte,PM,0.8241,0.1566,0.0193,0,1.7,0.3,0,0,2.1,62.9,12,1.5,0,76.3,62.9,4.8,1.5,0,69.1,0.9,0.1,86.6,77.9,15.6,8.7,3.5,1443,2276917.13862,239436.265569,2516353.40418,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5213806,GO,37982,47939,Saneamento de Goiás S/A,SANEAGO,0.0958,0.1642,0,0.74,6.2,10.6,0,47.6,64.3,196.6,336.7,0,1517.8,2051,196.6,134.7,0,425,756.2,0.9,0.1,2588.7,2329.8,69.9,258.9,103.6,43145,17293999.1292,17060520.2387,34354519.3679,Acima de 80%,Tratamento secundário avançado,Não,Não
5213855,GO,1671,1726,Prefeitura Municipal de Morro Agudo de Goiás,PM,0.983,0.0079,0.0091,0,2,0,0,0,2.1,88.7,0.7,0.8,0,90.2,88.7,0.3,0.8,0,89.8,0.9,0.1,93.2,83.9,33.6,9.3,3.7,1553,2475219.19554,355764.976798,2830984.17234,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5213905,GO,3231,3108,Prefeitura Municipal de Mossâmedes,PM,0.8608,0.1243,0.015,0,3.3,0.5,0.1,0,3.9,150.2,21.7,2.6,0,174.5,150.2,8.7,2.6,0,161.5,0.9,0.1,167.8,151,30.2,16.8,6.7,2797,4426402.36809,464390.623741,4890792.99183,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5214002,GO,13028,16844,Prefeitura Municipal de Mozarlândia,PM,0.9263,0.0567,0.017,0,14.6,0.9,0.3,0,15.7,651.7,39.9,12,0,703.5,651.7,15.9,12,0,679.6,1,0,909.6,909.6,181.9,0,0,16844,20278984.695,3127812.48306,23406797.1781,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5214051,GO,3616,3035,Prefeitura Municipal de Mundo Novo,PM,0.4242,0.5596,0.0162,0,1.7,2.2,0.1,0,3.9,82.8,109.3,3.2,0,195.3,82.8,43.7,3.2,0,129.7,0.9,0.1,163.9,147.5,59,16.4,6.6,2732,4316033.54169,625531.879948,4941565.42163,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5214101,GO,2592,2368,Prefeitura Municipal de Mutunópolis,PM,0.7469,0.2496,0.0035,0,2.2,0.7,0,0,2.9,104.5,34.9,0.5,0,140,104.5,14,0.5,0,119,0.9,0.1,127.9,115.1,11.5,12.8,5.1,2131,3415596.56861,656408.863078,4072005.43169,Acima de 80%,Tratamento secundário avançado,Não,Não
5214408,GO,6617,8159,Prefeitura Municipal de Nazário,PM,0.9905,0.0045,0.005,0,10.4,0,0.1,0,10.5,353.9,1.6,1.8,0,357.3,353.9,0.6,1.8,0,356.3,0.9,0.1,440.6,396.5,158.6,44.1,17.6,7343,8918051.38872,2116747.65678,11034799.0455,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5214507,GO,25296,35064,Prefeitura Municipal de Nerópolis,PM,0.2659,0.7197,0.0144,0,7.8,21.2,0.4,0,29.4,363.2,983.1,19.6,0,1366,363.2,393.2,19.6,0,776.1,0.9,0.1,1893.5,1704.2,51.1,189.4,75.8,31558,35873180.45,12395438.7897,48268619.2397,Solução conjunta,Solução conjunta,Sim,Não
5214606,GO,35058,42585,Saneamento de Goiás S/A,SANEAGO,0.6882,0.0435,0,0.2683,47.5,3,0,18.5,69,1302.8,82.4,0,507.9,1893.1,1302.8,33,0,66,1401.8,0.9,0.1,2299.6,2069.6,62.1,230,92,38327,33258925.6158,9757043.05057,43015968.6663,Acima de 80%,Tratamento secundário avançado,Não,Não
5214705,GO,1708,2049,Prefeitura Municipal de Nova América,PM,0.9806,0.0109,0.0085,0,1.7,0,0,0,1.7,90.4,1,0.8,0,92.2,90.4,0.4,0.8,0,91.6,0.9,0.1,110.6,99.5,39.8,11.1,4.4,1844,2944367.94219,422380.215422,3366748.15761,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5214804,GO,1957,2238,Prefeitura Municipal de Nova Aurora,PM,0.9802,0,0.0198,0,2.7,0,0.1,0,2.7,103.6,0,2.1,0,105.7,103.6,0,2.1,0,105.7,0.9,0.1,120.9,108.8,43.5,12.1,4.8,2014,3178180.60513,461185.723246,3639366.32838,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5214838,GO,8091,9383,Prefeitura Municipal de Nova Crixás,PM,0.8358,0.132,0.0322,0,8.6,1.4,0.3,0,10.3,365.2,57.7,14.1,0,436.9,365.2,23.1,14.1,0,402.3,0.9,0.1,506.7,456,182.4,50.7,20.3,8445,9984482.06696,2377153.70878,12361635.7757,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5214861,GO,5814,5922,Prefeitura Municipal de Nova Glória,PM,0.8625,0.1262,0.0113,0,6.4,0.9,0.1,0,7.4,270.8,39.6,3.6,0,314,270.8,15.8,3.6,0,290.2,0.9,0.1,319.8,287.8,115.1,32,12.8,5330,6421443.29336,1622323.852,8043767.14536,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5214879,GO,2096,2415,Prefeitura Municipal de Nova Iguaçu de Goiás,PM,0.1393,0.8518,0.0089,0,0.4,2.3,0,0,2.7,15.8,96.4,1,0,113.2,15.8,38.6,1,0,55.3,0.9,0.1,130.4,117.4,47,13,5.2,2174,3466700.2108,497664.746937,3964364.95773,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5214903,GO,1440,1705,Prefeitura Municipal de Nova Roma,PM,0.9509,0.0105,0.0386,0,1.8,0,0.1,0,1.9,73.9,0.8,3,0,77.8,73.9,0.3,3,0,77.3,0.9,0.1,92.1,82.9,33.2,9.2,3.7,1535,2379852.26483,351429.759013,2731282.02385,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5215009,GO,7611,10719,Prefeitura Municipal de Nova Veneza,PM,0.9042,0.0571,0.0387,0,8.3,0.5,0.4,0,9.1,371.6,23.5,15.9,0,411,371.6,9.4,15.9,0,396.9,0.9,0.1,578.8,520.9,208.4,57.9,23.2,9647,11410450.0366,2654946.66455,14065396.7011,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
5215207,GO,2226,2130,Prefeitura Municipal de Novo Brasil,PM,0.9222,0.0699,0.0079,0,3.2,0.2,0,0,3.4,110.8,8.4,1,0,120.2,110.8,3.4,1,0,115.2,0.9,0.1,115,103.5,41.4,11.5,4.6,1917,3057629.83574,439036.769779,3496666.60552,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5215231,GO,101949,136358,Saneamento de Goiás S/A,SANEAGO,0.6646,0.2454,0,0.09,301.5,111.3,0,40.8,453.6,3658.8,1351,0,495.5,5505.2,3658.8,540.4,0,56.9,4256.1,0.9,0.1,7363.3,6627,611.7,736.3,294.5,122722,123993285.813,31968596.4675,155961882.28,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Sim,Não
5215256,GO,2749,3329,Prefeitura Municipal de Novo Planalto,PM,0.8442,0.1422,0.0135,0,2.7,0.5,0,0,3.2,125.3,21.1,2,0,148.4,125.3,8.4,2,0,135.8,0.9,0.1,179.8,161.8,32.4,18,7.2,2996,4760950.76782,497359.549298,5258310.31711,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5215306,GO,8379,11600,Prefeitura Municipal de Orizona,PM,0.8308,0.1518,0.0173,0,9.9,1.8,0.2,0,11.9,375.9,68.7,7.8,0,452.5,375.9,27.5,7.8,0,411.2,0.9,0.1,626.4,563.8,112.8,62.6,25,10440,12560022.5205,2336257.35473,14896279.8753,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
5215405,GO,2702,2732,Prefeitura Municipal de Ouro Verde de Goiás,PM,0.9896,0.0067,0.0037,0,3.2,0,0,0,3.2,144.4,1,0.5,0,145.9,144.4,0.4,0.5,0,145.3,0.9,0.1,147.5,132.8,53.1,14.8,5.9,2459,3939758.45682,563030.074355,4502788.53117,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
5215504,GO,5220,7268,Prefeitura Municipal de Ouvidor,PM,0.9414,0.0474,0.0112,0,7.3,0.4,0.1,0,7.7,265.4,13.4,3.2,0,281.9,265.4,5.3,3.2,0,273.9,0.9,0.1,392.5,353.3,141.3,39.3,15.7,6541,7909006.35846,1923086.70387,9832093.06233,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5215603,GO,11717,15514,Saneamento de Goiás S/A,SANEAGO,0,0,0,1,0,0,0,20.2,20.2,0,0,0,632.7,632.7,0,0,0,63.3,63.3,1,0,837.8,837.8,83.8,0,0,15514,4632368.41075,630305.865724,5262674.27647,Acima de 80%,Tratamento secundário avançado,Não,Não
5215652,GO,2252,2798,Prefeitura Municipal de Palestina de Goiás,PM,0.9601,0.0151,0.0248,0,2.3,0,0.1,0,2.4,116.8,1.8,3,0,121.6,116.8,0.7,3,0,120.5,0.9,0.1,151.1,136,54.4,15.1,6,2518,3962474.88607,576731.378516,4539206.26459,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5215702,GO,20890,30956,Saneamento de Goiás S/A,SANEAGO,0.0536,0.0504,0,0.896,2,1.8,0,32.6,36.4,60.5,56.9,0,1010.7,1128.1,60.5,22.7,0,151.6,234.8,0.9,0.1,1671.6,1504.4,45.1,167.2,66.9,27860,10514510.0047,6067976.6601,16582486.6648,Acima de 80%,Tratamento secundário avançado,Não,Não
5215801,GO,2284,2277,Prefeitura Municipal de Palmelo,PM,0.4192,0.5298,0.051,0,1.3,1.6,0.2,0,3.1,51.7,65.3,6.3,0,123.3,51.7,26.1,6.3,0,84.1,0.9,0.1,123,110.7,44.2,12.3,4.9,2049,3110986.27255,469362.792208,3580349.06475,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
5215900,GO,2774,3011,Prefeitura Municipal de Palminópolis,PM,0.8203,0.1723,0.0074,0,3.1,0.6,0,0,3.7,122.9,25.8,1.1,0,149.8,122.9,10.3,1.1,0,134.3,0.9,0.1,162.6,146.3,14.6,16.3,6.5,2710,4327614.16597,834737.118026,5162351.284,Acima de 80%,Tratamento secundário avançado,Não,Não
5216007,GO,2074,2075,Prefeitura Municipal de Panamá,PM,0.9862,0.0064,0.0074,0,4.5,0,0,0,4.6,110.5,0.7,0.8,0,112,110.5,0.3,0.8,0,111.6,0.9,0.1,112.1,100.9,40.4,11.2,4.5,1868,2979577.33744,427567.462085,3407144.79953,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
5216304,GO,8842,10668,Prefeitura Municipal de Paranaiguara,PM,0.02,0.0044,0.9756,0,0.4,0.1,19.2,0,19.6,9.6,2.1,465.8,0,477.5,9.6,0.8,465.8,0,476.2,0.9,0.1,576.1,518.5,36.3,57.6,23,9601,2173308.0088,2804814.13763,4978122.14643,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5216403,GO,8216,8874,Saneamento de Goiás S/A,SANEAGO,0,0,0,1,0,0,0,13.7,13.7,0,0,0,443.7,443.7,0,0,0,110.9,110.9,1,0,479.2,479.2,47.9,0,0,8874,802630.751137,2608924.85314,3411555.60428,Acima de 80%,Tratamento secundário avançado,Não,Não
5216452,GO,1937,2315,Prefeitura Municipal de Perolândia,PM,0.9747,0.0075,0.0178,0,2.5,0,0,0,2.6,102,0.8,1.9,0,104.6,102,0.3,1.9,0,104.1,0.9,0.1,125,112.5,45,12.5,5,2084,3296694.20338,477074.184178,3773768.38756,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5216809,GO,6853,7462,Saneamento de Goiás S/A,SANEAGO,0.873,0.1038,0,0.0232,7.5,0.9,0,0.2,8.5,323,38.4,0,8.6,370.1,323,15.4,0,1.8,340.2,0.9,0.1,402.9,362.6,36.3,40.3,16.1,6716,7999499.32091,2040184.33813,10039683.659,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5216908,GO,1171,1326,Prefeitura Municipal de Pilar de Goiás,PM,0.9517,0.0058,0.0425,0,1.8,0,0.1,0,1.9,60.2,0.4,2.7,0,63.2,60.2,0.1,2.7,0,63,0.9,0.1,71.6,64.4,25.8,7.2,2.9,1193,1840444.67016,273327.497735,2113772.16789,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5217104,GO,18049,20681,Saneamento de Goiás S/A,SANEAGO,0,0.06,0,0.94,0,1.8,0,28.4,30.3,0,58.5,0,916.2,974.6,0,23.4,0,119.1,142.5,0.94,0.06,1116.8,1049.8,73.5,67,26.8,19440,3018360.30536,4001122.33301,7019482.63836,Acima de 80%,Tratamento secundário avançado,Não,Não
5217203,GO,9110,7700,Prefeitura Municipal de Piranhas,PM,0.9781,0.0109,0.011,0,11.6,0.1,0.1,0,11.8,481.1,5.4,5.4,0,491.9,481.1,2.1,5.4,0,488.7,0.9,0.1,415.8,374.2,149.7,41.6,16.6,6930,8351432.04443,2017520.67893,10368952.7234,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5217302,GO,16311,21283,Saneamento de Goiás S/A,SANEAGO,0.2731,0.3639,0,0.363,0.9,1.2,0,1.2,3.3,240.5,320.6,0,319.7,880.8,240.5,128.2,0,102.3,471,1,0,1149.3,1149.3,229.9,0,0,21283,18742341.2732,3513862.45626,22256203.7295,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5217401,GO,28479,33241,Saneamento de Goiás S/A,SANEAGO,0.4496,0.1904,0,0.36,21.9,9.3,0,17.5,48.6,691.4,292.8,0,553.6,1537.9,691.4,117.1,0,55.4,863.9,0.9,0.1,1795,1615.5,161.6,179.5,71.8,29917,22614515.8493,3437649.76924,26052165.6186,Acima de 80%,Tratamento secundário avançado,Sim,Não
5217609,GO,81730,95491,Saneamento de Goiás S/A,SANEAGO,0.6712,0.0388,0,0.29,98.1,5.7,0,42.4,146.2,2962.1,171.5,0,1279.9,4413.4,2962.1,68.6,0,281.6,3312.2,0.9,0.1,5156.5,4640.9,139.2,515.7,206.3,85942,67966599.0347,59114890.2957,127081489.33,Acima de 80%,Tratamento secundário avançado,Não,Não
5217708,GO,14407,15168,Saneamento de Goiás S/A,SANEAGO,0,0,0,1,0,0,0,24.2,24.2,0,0,0,778,778,0,0,0,155.6,155.6,1,0,819.1,819.1,24.6,0,0,15168,928575.146071,3379437.80997,4308012.95604,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5218003,GO,37342,40904,Prefeitura Municipal de Porangatu,PM,0.8832,0.1045,0.0124,0,40.6,4.8,0.6,0,45.9,1780.9,210.7,24.9,0,2016.5,1780.9,84.3,24.9,0,1890.1,0.9,0.1,2208.8,1987.9,198.8,220.9,88.4,36814,41804431.5208,24467101.8217,66271533.3425,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
5218052,GO,3130,3984,Prefeitura Municipal de Porteirão,PM,0.9358,0.0232,0.041,0,5.1,0.1,0.2,0,5.5,158.2,3.9,6.9,0,169,158.2,1.6,6.9,0,166.7,0.9,0.1,215.1,193.6,77.4,21.5,8.6,3586,5562967.5096,821111.943074,6384079.45267,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5218102,GO,3227,3766,Prefeitura Municipal de Portelândia,PM,0.9749,0.0064,0.0186,0,3.9,0,0.1,0,4,169.9,1.1,3.2,0,174.3,169.9,0.4,3.2,0,173.6,0.9,0.1,203.4,183.1,73.2,20.3,8.1,3389,5356517.05739,776144.887306,6132661.9447,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5218300,GO,25686,38556,Saneamento de Goiás S/A,SANEAGO,0,0.07,0,0.93,0,3.1,0,40.8,43.8,0,97.1,0,1290,1387,0,38.8,0,90.3,129.1,0.93,0.07,2082,1936.3,63.9,145.7,58.3,35857,13764981.9085,9569035.5289,23334017.4374,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
5218391,GO,2374,2382,Prefeitura Municipal de Professor Jamil,PM,0.8916,0.1035,0.0049,0,3.1,0.4,0,0,3.5,114.3,13.3,0.6,0,128.2,114.3,5.3,0.6,0,120.2,0.9,0.1,128.6,115.7,8.1,12.9,5.2,2144,3430253.64772,630179.079341,4060432.72706,Solução conjunta,Solução conjunta,Sim,Sim
5218508,GO,40783,53394,Saneamento de Goiás S/A,SANEAGO,0,0.031,0,0.969,0,2.2,0,67.4,69.6,0,68.3,0,2134,2202.3,0,27.3,0,512.2,539.5,0.969,0.031,2883.3,2793.9,558.8,89.4,35.8,51739,14053589.9117,14784997.8324,28838587.7441,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5218607,GO,10148,10712,Prefeitura Municipal de Rialma,PM,0.4605,0.5192,0.0203,0,6.7,7.6,0.3,0,14.6,252.4,284.5,11.1,0,548,252.4,113.8,11.1,0,377.3,0.9,0.1,578.4,520.6,208.2,57.8,23.1,9641,11510667.5215,2653486.28584,14164153.8074,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5218706,GO,4243,4750,Prefeitura Municipal de Rianápolis,PM,0.8101,0.1732,0.0167,0,4.6,1,0.1,0,5.7,185.6,39.7,3.8,0,229.1,185.6,15.9,3.8,0,205.3,0.9,0.1,256.5,230.9,92.4,25.7,10.3,4275,6764668.66648,978967.727502,7743636.39399,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5218789,GO,3192,4808,Prefeitura Municipal de Rio Quente,PM,0.0641,0.7904,0.1455,0,0.3,3.3,0.6,0,4.2,11.1,136.2,25.1,0,172.4,11.1,54.5,25.1,0,90.6,0.9,0.1,259.6,233.6,44.4,26,10.4,4327,6215326.83732,1246234.45669,7461561.29402,Acima de 80%,Tratamento secundário avançado,Não,Não
5218805,GO,182658,228053,Saneamento de Goiás S/A,SANEAGO,0.3323,0.1777,0,0.49,105.8,56.6,0,156,318.4,3277.2,1753.2,0,4833.1,9863.5,3277.2,701.3,0,966.6,4945.1,0.9,0.1,12314.9,11083.4,1130,1231.5,492.6,205248,126393845.76,63800709.73,190194555.49,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
5218904,GO,16822,18597,Saneamento de Goiás S/A,SANEAGO,0,0.042,0,0.958,0,1.1,0,25.9,27.1,0,38.2,0,870.2,908.4,0,15.3,0,95.7,111,0.958,0.042,1004.2,962,67.3,42.2,16.9,17816,2074522.44687,3779298.31905,5853820.76592,Acima de 80%,Tratamento secundário avançado,Não,Não
5219001,GO,6242,6738,Prefeitura Municipal de Sanclerlândia,PM,0.8922,0.055,0.0527,0,8.9,0.5,0.5,0,10,300.7,18.6,17.8,0,337.1,300.7,7.4,17.8,0,325.9,0.9,0.1,363.9,327.5,131,36.4,14.6,6064,6996536.456,1805864.15421,8802400.61021,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5219100,GO,5538,7056,Prefeitura Municipal de Santa Bárbara de Goiás,PM,0.0839,0.9059,0.0102,0,0.6,6.4,0.1,0,7,25.1,270.9,3,0,299.1,25.1,108.4,3,0,136.5,0.9,0.1,381,342.9,137.2,38.1,15.2,6350,7678263.44025,1876276.46694,9554539.90718,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5219209,GO,982,945,Prefeitura Municipal de Santa Cruz de Goiás,PM,0.9867,0.0102,0.0031,0,1.9,0,0,0,1.9,52.3,0.5,0.2,0,53,52.3,0.2,0.2,0,52.7,0.9,0.1,51,45.9,18.4,5.1,2,851,1364023.3882,194795.7397,1558819.1279,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
5219258,GO,4060,5485,Prefeitura Municipal de Santa Fé de Goiás,PM,0.9404,0.0449,0.0147,0,4.8,0.2,0.1,0,5.1,206.2,9.8,3.2,0,219.2,206.2,3.9,3.2,0,213.3,0.9,0.1,296.2,266.6,53.3,29.6,11.8,4937,7847215.09284,819497.970721,8666713.06356,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5219308,GO,36271,40782,Saneamento de Goiás S/A,SANEAGO,0,0,0,1,0,0,0,61,61,0,0,0,1958.6,1958.6,0,0,0,254.6,254.6,1,0,2202.2,2202.2,286.3,0,0,40782,5187103.70093,1032910.21523,6220013.91616,Acima de 80%,Tratamento secundário avançado,Não,Não
5219357,GO,1414,1796,Prefeitura Municipal de Santa Isabel,PM,0.9568,0.0395,0.0037,0,2.7,0.1,0,0,2.8,73.1,3,0.3,0,76.4,73.1,1.2,0.3,0,74.5,0.9,0.1,97,87.3,34.9,9.7,3.9,1616,2592870.90559,370213.228247,2963084.13384,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5219407,GO,6759,9420,Prefeitura Municipal de Santa Rita do Araguaia,PM,0.9756,0.0049,0.0195,0,10.4,0.1,0.2,0,10.7,356.1,1.8,7.1,0,365,356.1,0.7,7.1,0,363.9,0.9,0.1,508.7,457.8,183.1,50.9,20.4,8478,10182134.6716,2384862.39441,12566997.066,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
5219456,GO,1158,1301,Prefeitura Municipal de Santa Rita do Novo Destino,PM,0.9928,0,0.0072,0,1.5,0,0,0,1.5,62.1,0,0.4,0,62.5,62.1,0,0.4,0,62.5,0.9,0.1,70.3,63.3,25.3,7,2.8,1171,1870486.1438,268121.93517,2138608.07897,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
